Date,Status,Fulfilment,Sales Channel ,ship-service-level,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,B2B,SKU_freq,year,month,day,Amount_missing,weekday,is_weekend,Amount_log,ship_city_grouped,ship_city_grouped_freq
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET098-KR-PP-S,Set,S,Shipped,1,696.0,"KONDUR, CUDDALORE",TAMIL NADU,False,82,2022,5,1,0,6,1,6.546785410760524,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0118-TP-XXXL,Top,3XL,Shipped,1,518.0,BENGALURU,KARNATAKA,False,122,2022,5,1,0,6,1,6.251903883165888,BENGALURU,10666
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,PJNE3440-KR-N-5XL,kurta,5XL,Shipped,1,568.0,BENGALURU,KARNATAKA,False,29,2022,5,1,0,6,1,6.343880434126331,BENGALURU,10666
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3368-KR-XXL,kurta,XXL,Shipped,1,471.0,mumbai,MAHARASHTRA,False,214,2022,5,1,0,6,1,6.156978985585555,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET233-KR-PP-M,Set,M,Shipped,1,545.0,NASHIK,MAHARASHTRA,False,36,2022,5,1,0,6,1,6.302618975744905,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET138-KR-PP-M,Set,M,Shipped,1,737.0,NASHIK,MAHARASHTRA,False,11,2022,5,1,0,6,1,6.6039438246004725,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET233-KR-PP-L,Set,L,Shipped,1,545.0,NASHIK,MAHARASHTRA,False,48,2022,5,1,0,6,1,6.302618975744905,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0301-TP-S,Top,S,Shipped,1,493.0,NEW DELHI,Delhi,False,73,2022,5,1,0,6,1,6.202535517187923,NEW DELHI,5628
2022-05-01,Cancelled,Merchant,Amazon.in,Standard,JNE3697-KR-S,kurta,S,Unknown,0,463.81,balrampur,UTTAR PRADESH,False,49,2022,5,1,0,6,1,6.141628719936214,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE2171-KR-437-XL,kurta,XL,Shipped,1,495.0,Khanna,PUNJAB,False,69,2022,5,1,0,6,1,6.206575926724928,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3373-KR-XXXL,kurta,3XL,Shipped,1,376.0,BHUBANESWAR,ODISHA,False,268,2022,5,1,0,6,1,5.932245187448011,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET229-KR-PP-XXL,Set,XXL,Shipped,1,888.0,BENGALURU,KARNATAKA,False,16,2022,5,1,0,6,1,6.790097235513905,BENGALURU,10666
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0349-SET-M,Set,M,Shipped,1,852.0,CHENNAI,TAMIL NADU,False,110,2022,5,1,0,6,1,6.748759547491679,CHENNAI,5226
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,PJNE3252-KR-N-5XL,kurta,5XL,Shipped,1,599.0,AHMEDABAD,Gujarat,False,31,2022,5,1,0,6,1,6.396929655216146,AHMEDABAD,1220
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,MEN5009-KR-S,kurta,S,Shipped,1,499.0,Azamgarh,UTTAR PRADESH,False,39,2022,5,1,0,6,1,6.214608098422191,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET397-KR-NP-XXL,Set,XXL,Shipped,1,1186.0,JALNA,MAHARASHTRA,False,73,2022,5,1,0,6,1,7.079184394609668,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,MEN5009-KR-M,kurta,M,Shipped,1,499.0,PUNE,MAHARASHTRA,False,84,2022,5,1,0,6,1,6.214608098422191,PUNE,3749
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341-DR-XL,Western Dress,XL,Shipped,1,791.0,BENGALURU,KARNATAKA,False,208,2022,5,1,0,6,1,6.674561391814426,BENGALURU,10666
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3803-KR-S,kurta,S,Shipped,1,459.0,MADHYAMGRAM,WEST BENGAL,False,55,2022,5,1,0,6,1,6.131226489483141,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-XXL,kurta,XXL,Shipped,1,399.0,HUZURABAD,TELANGANA,False,77,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0186-SET-L,Set,L,Shipped,1,848.0,MANAKUNNAM,KERALA,False,7,2022,5,1,0,6,1,6.744059186311348,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET131-KR-NP-XXXL,Set,3XL,Shipped,1,666.0,HYDERABAD,TELANGANA,False,6,2022,5,1,0,6,1,6.502790045915623,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0343-DR-XXXL,Western Dress,3XL,Shipped,1,791.0,SILIGURI,WEST BENGAL,False,79,2022,5,1,0,6,1,6.674561391814426,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3261-KR-XL,kurta,XL,Shipped,1,348.0,Dombivli East,MAHARASHTRA,False,22,2022,5,1,0,6,1,5.855071922202427,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3437-KR-M,kurta,M,Shipped,1,517.0,Guruvayoor,KERALA,False,54,2022,5,1,0,6,1,6.249975242259483,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET347-KR-NP-XS,Set,XS,Shipped,1,852.0,GHAZIABAD,UTTAR PRADESH,False,67,2022,5,1,0,6,1,6.748759547491679,GHAZIABAD,1301
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE2014-KR-178-XXL,kurta,XXL,Shipped,1,353.0,VADODARA,Gujarat,False,50,2022,5,1,0,6,1,5.869296913133774,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-S,kurta,S,Shipped,1,399.0,VADODARA,Gujarat,False,81,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3671-TU-XXL,Top,XXL,Shipped,1,574.0,CHENNAI,TAMIL NADU,False,16,2022,5,1,0,6,1,6.354370040797351,CHENNAI,5226
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET282-KR-PP-XXXL,Set,3XL,Shipped,1,1099.0,CHENNAI,TAMIL NADU,False,36,2022,5,1,0,6,1,7.003065458786462,CHENNAI,5226
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET269-KR-NP-XXXL,Set,3XL,Shipped,1,824.0,HYDERABAD,TELANGANA,False,42,2022,5,1,0,6,1,6.715383386334681,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET263-KR-NP-XL,Set,XL,Shipped,1,736.0,PUNE,MAHARASHTRA,False,4,2022,5,1,0,6,1,6.602587892189336,PUNE,3749
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET345-KR-NP-S,Set,S,Shipped,1,666.0,Bangalore,KARNATAKA,False,183,2022,5,1,0,6,1,6.502790045915623,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568-KR-XL,kurta,XL,Shipped,1,603.0,AMRITSAR,PUNJAB,False,106,2022,5,1,0,6,1,6.403574197934815,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0349-SET-XXL,Set,XXL,Shipped,1,852.0,Jamshedpur,JHARKHAND,False,25,2022,5,1,0,6,1,6.748759547491679,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-XL,kurta,XL,Shipped,1,399.0,BENGALURU,KARNATAKA,False,195,2022,5,1,0,6,1,5.991464547107982,BENGALURU,10666
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET073-KR-SHA-XS,Set,XS,Shipped,1,824.0,NEW DELHI,DELHI,False,17,2022,5,1,0,6,1,6.715383386334681,NEW DELHI,5628
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET187-KR-DH-XS,Set,XS,Shipped,1,599.0,NEW DELHI,DELHI,False,29,2022,5,1,0,6,1,6.396929655216146,NEW DELHI,5628
2022-05-01,Cancelled,Amazon,Amazon.in,Expedited,SET268-KR-NP-L,Set,L,Unshipped,1,788.0,NAGPUR,MAHARASHTRA,False,333,2022,5,1,0,6,1,6.670766320845874,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET110-KR-PP-XS,Set,XS,Shipped,1,788.0,HUBBALLI,KARNATAKA,False,91,2022,5,1,0,6,1,6.670766320845874,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3365-KR-1052-A-XL,kurta,XL,Shipped,1,376.0,VIJAYAWADA,ANDHRA PRADESH,False,43,2022,5,1,0,6,1,5.932245187448011,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET110-KR-PP-XS,Set,XS,Shipped,1,788.0,CHIPPADA PHARMA SEZ,ANDHRA PRADESH,False,91,2022,5,1,0,6,1,6.670766320845874,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3291-KR-L,kurta,L,Shipped,1,442.0,Tirupati,ANDHRA PRADESH,False,181,2022,5,1,0,6,1,6.093569770045136,Other,70164
2022-05-01,Cancelled,Amazon,Amazon.in,Expedited,SET110-KR-PP-XS,Set,XS,Cancelled,0,603.0,DHARWAD,KARNATAKA,False,91,2022,5,1,0,6,1,6.403574197934815,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3748-KR-L,kurta,L,Shipped,1,517.0,KALABURGI,KARNATAKA,False,10,2022,5,1,0,6,1,6.249975242259483,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3802-KR-XS,kurta,XS,Shipped,1,459.0,SAWAI MADHOPUR,RAJASTHAN,False,25,2022,5,1,0,6,1,6.131226489483141,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3860-DR-XL,Western Dress,XL,Shipped,1,736.0,Delhi,DELHI,False,24,2022,5,1,0,6,1,6.602587892189336,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3879-DR-XXL,Western Dress,XXL,Shipped,1,791.0,Delhi,DELHI,False,16,2022,5,1,0,6,1,6.674561391814426,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0105-KR-XL,Western Dress,XL,Shipped,1,999.0,Delhi,DELHI,False,13,2022,5,1,0,6,1,6.907755278982137,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0041-SET-XL,Set,XL,Shipped,1,660.0,PUNE,MAHARASHTRA,False,79,2022,5,1,0,6,1,6.493753839851686,PUNE,3749
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0346-SET-XL,Set,XL,Shipped,1,478.0,PUNE,MAHARASHTRA,False,66,2022,5,1,0,6,1,6.171700597410915,PUNE,3749
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0002-SKD-M,Set,M,Shipped,1,1186.0,Dist Thane,MAHARASHTRA,False,59,2022,5,1,0,6,1,7.079184394609668,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0005-DR-S,Western Dress,S,Shipped,1,899.0,Dist Thane,MAHARASHTRA,False,77,2022,5,1,0,6,1,6.802394763324311,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0351-SET-L,Set,L,Shipped,1,771.0,NEW DELHI,DELHI,False,35,2022,5,1,0,6,1,6.648984550024776,NEW DELHI,5628
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0349-SET-L,Set,L,Shipped,1,852.0,NEW DELHI,DELHI,False,111,2022,5,1,0,6,1,6.748759547491679,NEW DELHI,5628
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0341-DR-XS,Western Dress,XS,Shipped,1,791.0,HYDERABAD,TELANGANA,False,146,2022,5,1,0,6,1,6.674561391814426,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0343-DR-L,Western Dress,L,Shipped,1,791.0,HYDERABAD,TELANGANA,False,34,2022,5,1,0,6,1,6.674561391814426,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3439-KR-XL,kurta,XL,Shipped,1,399.0,Vilanthai Andimadam(po),TAMIL NADU,False,53,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0381-SKD-XL,Set,XL,Shipped,1,1146.0,KATTAPPANA,KERALA,False,12,2022,5,1,0,6,1,7.044905117129371,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET053-KR-NP-XL,Set,XL,Shipped,1,599.0,HYDERABAD,TELANGANA,False,8,2022,5,1,0,6,1,6.396929655216146,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0012-SKD-XL,Set,XL,Shipped,1,1213.0,HYDERABAD,TELANGANA,False,84,2022,5,1,0,6,1,7.101675971619444,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3465-KR-XL,kurta,XL,Shipped,1,517.0,HYDERABAD,TELANGANA,False,81,2022,5,1,0,6,1,6.249975242259483,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0230-SKD-XL,Set,XL,Shipped,1,1146.0,HYDERABAD,TELANGANA,False,229,2022,5,1,0,6,1,7.044905117129371,HYDERABAD,7744
2022-05-01,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0236-SKD-XL,Set,XL,Shipped,1,950.0,HYDERABAD,TELANGANA,False,67,2022,5,1,0,6,1,6.85751406254539,HYDERABAD,7744
2022-05-01,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET217-KR-PP-XL,Set,XL,Shipped,1,825.0,HYDERABAD,TELANGANA,False,37,2022,5,1,0,6,1,6.716594773520978,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3160-KR-XXL,kurta,XXL,Shipped,1,685.0,GURUGRAM,HARYANA,False,32,2022,5,1,0,6,1,6.530877627725885,GURUGRAM,1847
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0339-DR-M,Western Dress,M,Shipped,1,791.0,HYDERABAD,TELANGANA,False,151,2022,5,1,0,6,1,6.674561391814426,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0335-DR-M,Western Dress,M,Shipped,1,859.0,HYDERABAD,TELANGANA,False,92,2022,5,1,0,6,1,6.756932389247553,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3440-KR-N-XS,kurta,XS,Shipped,1,399.0,MANGALURU,KARNATAKA,False,153,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-L,kurta,L,Shipped,1,399.0,MANGALURU,KARNATAKA,False,493,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0006-SET-XXL,Ethnic Dress,XXL,Shipped,1,899.0,HYDERABAD,TELANGANA,False,43,2022,5,1,0,6,1,6.802394763324311,HYDERABAD,7744
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3775-KR-XXXL,kurta,3XL,Shipped,1,291.0,jaipur,RAJASTHAN,False,22,2022,5,1,0,6,1,5.676753802268282,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-XXL,kurta,XXL,Shipped,1,399.0,BOKARO THERMAL TOWNSHIP,JHARKHAND,False,77,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0010-LCD-M,Set,M,Shipped,1,999.0,UDAIPUR,RAJASTHAN,False,31,2022,5,1,0,6,1,6.907755278982137,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET004-KR-SP-A-XXXL,Set,3XL,Shipped,1,682.0,BHUBANESWAR,ODISHA,False,10,2022,5,1,0,6,1,6.52649485957079,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0230-SKD-L,Set,L,Shipped,1,1146.0,INDIRAPURATM,UTTAR PRADESH,False,291,2022,5,1,0,6,1,7.044905117129371,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET268-KR-NP-XXL,Set,XXL,Shipped,1,788.0,BENGALURU,KARNATAKA,False,198,2022,5,1,0,6,1,6.670766320845874,BENGALURU,10666
2022-05-01,Cancelled,Merchant,Amazon.in,Standard,J0117-TP-XXXL,Top,3XL,Unknown,0,493.33,BENGALURU,KARNATAKA,False,70,2022,5,1,0,6,1,6.203203310358753,BENGALURU,10666
2022-05-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3294-KR-XXXL,kurta,3XL,Unshipped,1,432.0,BENGALURU,KARNATAKA,False,39,2022,5,1,0,6,1,6.07073772800249,BENGALURU,10666
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET389-KR-NP-XL,Set,XL,Shipped,1,680.0,lucknow,UTTAR PRADESH,False,57,2022,5,1,0,6,1,6.523562306149512,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0096-KR-XL,kurta,XL,Cancelled,0,603.0,CHENNAI,TAMIL NADU,False,59,2022,5,1,0,6,1,6.403574197934815,CHENNAI,5226
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET223-KR-NP-XS,Set,XS,Shipped,1,648.0,CHENNAI,TAMIL NADU,False,4,2022,5,1,0,6,1,6.47543271670409,CHENNAI,5226
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0230-SKD-L,Set,L,Shipped,1,1146.0,AURANGABAD,MAHARASHTRA,False,291,2022,5,1,0,6,1,7.044905117129371,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-XXL,kurta,XXL,Shipped,1,399.0,PUDUKKOTTAI,TAMIL NADU,False,77,2022,5,1,0,6,1,5.991464547107982,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3837-KR-XL,kurta,XL,Shipped,1,635.0,VARANASI,UTTAR PRADESH,False,34,2022,5,1,0,6,1,6.455198563340122,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0349-SET-M,Set,M,Shipped,1,852.0,BOLPUR,WEST BENGAL,False,110,2022,5,1,0,6,1,6.748759547491679,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-L,Set,L,Shipped,1,1186.0,PUNE,MAHARASHTRA,False,61,2022,5,1,0,6,1,7.079184394609668,PUNE,3749
2022-05-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3405-KR-L,kurta,L,Cancelled,0,603.0,PUNE,MAHARASHTRA,False,493,2022,5,1,0,6,1,6.403574197934815,PUNE,3749
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0230-SKD-XL,Set,XL,Shipped,1,603.0,VIJAYAWADA,ANDHRA PRADESH,False,229,2022,5,1,0,6,1,6.403574197934815,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0334-TP-M,Top,M,Shipped,1,545.0,HYDERABAD,TELANGANA,False,47,2022,5,1,0,6,1,6.302618975744905,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0341-DR-XXL,Western Dress,XXL,Shipped,1,791.0,HYDERABAD,TELANGANA,False,199,2022,5,1,0,6,1,6.674561391814426,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET345-KR-NP-XL,Set,XL,Shipped,1,666.0,AURANGABAD,MAHARASHTRA,False,175,2022,5,1,0,6,1,6.502790045915623,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET328-KR-NP-XL,Set,XL,Shipped,1,635.0,AURANGABAD,MAHARASHTRA,False,56,2022,5,1,0,6,1,6.455198563340122,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0111-TP-XXXL,Top,3XL,Shipped,1,423.0,AHMEDABAD,Gujarat,False,29,2022,5,1,0,6,1,6.049733455231958,AHMEDABAD,1220
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3805-KR-L,kurta,L,Shipped,1,459.0,Kolkata,WEST BENGAL,False,57,2022,5,1,0,6,1,6.131226489483141,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183-KR-DH-M,Set,M,Shipped,1,759.0,BAREILLY,UTTAR PRADESH,False,323,2022,5,1,0,6,1,6.633318433280377,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0119-TP-XXXL,Top,3XL,Shipped,1,574.0,HYDERABAD,TELANGANA,False,178,2022,5,1,0,6,1,6.354370040797351,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3865-TP-XXXL,Top,3XL,Shipped,1,599.0,HYDERABAD,TELANGANA,False,29,2022,5,1,0,6,1,6.396929655216146,HYDERABAD,7744
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3781-KR-L,kurta,L,Shipped,1,432.0,PIMPRI CHINCHWAD,MAHARASHTRA,False,85,2022,5,1,0,6,1,6.07073772800249,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0091-TP-XL,Top,XL,Shipped,1,298.0,PUNE,MAHARASHTRA,False,13,2022,5,1,0,6,1,5.700443573390687,PUNE,3749
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-XL,kurta,XL,Shipped,1,399.0,CHENNAI,TAMIL NADU,False,175,2022,5,1,0,6,1,5.991464547107982,CHENNAI,5226
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341-DR-M,Western Dress,M,Shipped,1,791.0,NELLORE,ANDHRA PRADESH,False,278,2022,5,1,0,6,1,6.674561391814426,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3778-KR-XXXL,kurta,3XL,Shipped,1,459.0,GHAZIABAD,UTTAR PRADESH,False,20,2022,5,1,0,6,1,6.131226489483141,GHAZIABAD,1301
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE2270-KR-487-A-XL,kurta,XL,Shipped,1,518.0,BHADERWAH,JAMMU & KASHMIR,False,56,2022,5,1,0,6,1,6.251903883165888,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3225-KR-XL,kurta,XL,Shipped,1,349.0,HYDERABAD,TELANGANA,False,4,2022,5,1,0,6,1,5.857933154483459,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3616-KR-XL,kurta,XL,Shipped,1,319.0,HYDERABAD,TELANGANA,False,12,2022,5,1,0,6,1,5.768320995793772,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0395-DR-XXL,Western Dress,XXL,Shipped,1,859.0,GOHANA,HARYANA,False,10,2022,5,1,0,6,1,6.756932389247553,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0341-DR-S,Western Dress,S,Shipped,1,791.0,HYDERABAD,TELANGANA,False,262,2022,5,1,0,6,1,6.674561391814426,HYDERABAD,7744
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3510-KR-S,kurta,S,Shipped,1,442.0,VIDISHA,MADHYA PRADESH,False,139,2022,5,1,0,6,1,6.093569770045136,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET323-KR-NP-XL,Set,XL,Shipped,1,999.0,SHIVAMOGGA,KARNATAKA,False,15,2022,5,1,0,6,1,6.907755278982137,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110-KR-PP-XL,Set,XL,Shipped,1,788.0,RAMAN,PUNJAB,False,50,2022,5,1,0,6,1,6.670766320845874,Other,70164
2022-05-01,Cancelled,Merchant,Amazon.in,Standard,SET323-KR-NP-XL,Set,XL,Unknown,0,603.0,SHIVAMOGGA,KARNATAKA,False,15,2022,5,1,0,6,1,6.403574197934815,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET385-KR-NP-XL,Set,XL,Shipped,1,631.0,SOHNA,HARYANA,False,30,2022,5,1,0,6,1,6.448889394146858,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0002-SKD-XS,Set,XS,Shipped,1,1186.0,VIJAYAWADA,ANDHRA PRADESH,False,29,2022,5,1,0,6,1,7.079184394609668,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET268-KR-NP-S,Set,S,Shipped,1,788.0,NEW DELHI,DELHI,False,357,2022,5,1,0,6,1,6.670766320845874,NEW DELHI,5628
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET405-KR-NP-L,Set,L,Shipped,1,771.0,KOLKATA,WEST BENGAL,False,49,2022,5,1,0,6,1,6.648984550024776,KOLKATA,2337
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0335-DR-XXXL,Western Dress,3XL,Shipped,1,859.0,KOLKATA,WEST BENGAL,False,22,2022,5,1,0,6,1,6.756932389247553,KOLKATA,2337
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3800-KR-M,Western Dress,M,Shipped,1,771.0,THOOTHUKKUDI,TAMIL NADU,False,154,2022,5,1,0,6,1,6.648984550024776,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798-KR-L,Western Dress,L,Shipped,1,771.0,THOOTHUKKUDI,TAMIL NADU,False,115,2022,5,1,0,6,1,6.648984550024776,Other,70164
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3714-KR-XL,kurta,XL,Shipped,1,459.0,CHENNAI,TAMIL NADU,False,19,2022,5,1,0,6,1,6.131226489483141,CHENNAI,5226
2022-05-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800-KR-XXL,Western Dress,XXL,Shipped,1,771.0,HUBBALLI,KARNATAKA,False,108,2022,5,1,0,6,1,6.648984550024776,Other,70164
2022-05-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3543-KR-XL,kurta,XL,Cancelled,0,603.0,INDORE,MADHYA PRADESH,False,42,2022,5,1,0,6,1,6.403574197934815,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET397-KR-NP-S,Set,S,Shipped,1,1186.0,PUNE,MAHARASHTRA,False,118,2022,5,1,0,6,1,7.079184394609668,PUNE,3749
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3291-KR-L,kurta,L,Shipped,1,442.0,BATHINDA,PUNJAB,False,181,2022,5,1,0,6,1,6.093569770045136,Other,70164
2022-05-01,Shipped,Amazon,Amazon.in,Expedited,SET183-KR-DH-S,Set,S,Shipped,1,759.0,CHENNAI,TAMIL NADU,False,79,2022,5,1,0,6,1,6.633318433280377,CHENNAI,5226
2022-05-01,Cancelled,Merchant,Amazon.in,Standard,JNE3714-KR-XL,kurta,XL,Unknown,0,603.0,CHENNAI,TAMIL NADU,False,19,2022,5,1,0,6,1,6.403574197934815,CHENNAI,5226
